Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 11/04  06:00:00,256.672272184,34.8487391934,56.0637534033,0.0,42.6918050922,54.3732441037,267.006388117,15.4381706526,16.6606,234.907617464
 11/04  07:00:00,319.322812174,36.6239834571,81.1670894912,0.0,42.6918050922,86.1019271793,463.898898208,46.0532075286,24.9909,392.85479068
 11/04  08:00:00,387.228091031,36.6195649414,116.376509455,0.0,57.6566862989,112.030105488,659.746720227,64.2516630427,33.3212,562.173857184
 11/04  09:00:00,334.265476605,37.2744999552,109.788929717,0.0,57.6566862989,83.6599452969,523.412423966,49.8147290453,66.8089,406.788794921
 11/04  10:00:00,271.478282041,37.3675783465,101.271771141,0.0,42.6918050922,68.9656133826,419.430045171,29.9419406239,83.4695,306.018604547
 11/04  11:00:00,288.04075923,37.4292096291,125.655058454,0.0,34.9340096728,67.7198543238,338.708147555,12.8256634918,83.4695,242.412984063
 11/04  12:00:00,289.903751409,37.5157201873,127.633498646,0.0,34.9340096728,67.7198543238,269.373502531,3.8661835873,83.4695,182.037818944
 11/04  13:00:00,282.509866151,37.5833350971,129.425792053,0.0,34.9340096728,57.9733543238,256.748997837,2.58133614365,75.1392,179.028461693
 11/04  14:00:00,283.592789559,37.5504694192,130.081415381,0.0,34.9340096728,57.9733543238,247.137100372,3.00696835957,66.8089,177.321232012
 11/04  15:00:00,284.625016784,37.5755170664,131.198528634,0.0,34.9340096728,57.9733543238,251.915366406,3.49562032588,75.1392,173.28054608
 11/04  16:00:00,314.877985499,37.2370503258,133.073408805,0.0,34.9340096728,62.9068543238,234.169016148,4.45010377655,91.7998,137.919112371
 11/04  17:00:00,340.510785091,36.6267287939,123.710836552,0.0,34.9340096728,72.2186844194,229.578335892,9.25749960835,49.9818,170.339036284
 11/04  18:00:00,406.225991686,36.6995402425,114.913225737,0.0,87.0357390804,86.2600435998,269.102481233,13.189506777,49.9818,205.931174456
 11/04  19:00:00,402.495274992,36.6219455211,116.671850461,0.0,102.000620287,77.6748002752,319.322449553,17.3795574114,33.3212,268.621692142
 11/04  20:00:00,425.290331919,36.6195649414,127.998663566,0.0,102.000620287,88.9820225341,323.640390999,22.1464733586,33.3212,268.172717641
 11/04  21:00:00,401.687957516,36.6195649414,114.310690632,0.0,102.000620287,91.6425454185,322.836298374,29.2281284246,24.9909,268.61726995
 11/04  22:00:00,343.642233715,36.6195649414,109.583327669,0.0,87.0357390804,65.871452062,451.600072324,42.455608133,16.6606,392.483864191
 11/04  23:00:00,245.812365338,36.6195649414,85.4851339646,0.0,42.6918050922,48.4199368926,302.105780065,60.6103100217,8.3303,233.165170043
 11/04  24:00:00,183.956155966,31.3070876974,68.6756160137,0.0,27.7269238854,30.610668775,192.573861065,58.4257983621,3.33212,130.815942703
 11/05  01:00:00,183.638440005,31.3070876974,59.1541330788,0.0,34.4311606118,33.1021868926,161.349774718,56.8321188094,3.33212,101.185535908
 11/05  02:00:00,159.57190437,31.3070876974,52.6007712883,0.0,19.466279405,30.610668775,158.783399139,54.2500832429,3.33212,101.201195896
 11/05  03:00:00,155.840604489,31.3070876974,48.8810845458,0.0,19.466279405,30.610668775,154.78559265,50.2460238362,3.33212,101.207448814
 11/05  04:00:00,162.314321369,31.3070876974,48.7690947129,0.0,19.466279405,30.610668775,186.841141473,46.0793377873,3.33212,137.429683686
 11/05  05:00:00,175.456810116,31.3070876974,49.6601569157,0.0,19.466279405,30.610668775,213.512427169,42.0169045722,8.3303,163.165222597
 11/05  06:00:00,260.375545928,35.3799869178,59.0169877964,0.0,42.6918050922,54.3732441037,292.360044017,35.3196502289,16.6606,240.379793788
 11/05  07:00:00,333.041057916,36.7380055545,85.1882584382,0.0,49.3960418185,88.5934452969,498.25639786,75.9052225032,24.9909,397.360275357
 11/05  08:00:00,393.770680349,36.6208060775,122.41539915,0.0,57.6566862989,112.030105488,674.935727521,77.1183520743,33.3212,564.496175446
 11/05  09:00:00,341.328217405,37.2762578013,125.512234016,0.0,50.9524495726,81.1684271793,531.861932897,60.7877750012,66.8089,404.265257896
 11/05  10:00:00,295.05234799,37.4264060699,124.237433349,0.0,42.6918050922,68.9656133826,436.16744369,41.9799741981,83.4695,310.717969492
 11/05  11:00:00,295.661474737,37.4891839799,128.598965581,0.0,38.286128036,68.9656133826,356.07732474,27.5029908211,83.4695,245.104833919
 11/05  12:00:00,295.510798524,37.6573434467,128.764744038,0.0,38.286128036,68.9656133826,275.962092253,16.3071681335,83.4695,176.185424119
 11/05  13:00:00,276.962164301,37.6476013409,128.803075529,0.0,31.5818913096,56.727595265,260.553416498,9.67532828087,75.1392,175.738888217
 11/05  14:00:00,277.491214599,37.6175771329,129.046941869,0.0,31.5818913096,56.727595265,248.964679844,4.40412471735,66.8089,177.751655126
 11/05  15:00:00,278.709659624,37.5826739969,130.507192228,0.0,31.5818913096,56.727595265,260.527741311,7.0583298928,75.1392,178.330211418
 11/05  16:00:00,289.272283397,37.2443528796,112.734717426,0.0,31.5818913096,61.661095265,240.557133049,17.527600805,91.7998,131.229732244
 11/05  17:00:00,296.932020059,36.6238874653,85.3257119681,0.0,31.5818913096,70.9729253606,255.645235852,35.2054082366,49.9818,170.458027616
 11/05  18:00:00,381.342933567,36.6557406509,99.5840304313,0.0,80.3315023541,83.7685254822,307.228266186,51.4448731922,49.9818,205.801592994
 11/05  19:00:00,399.433340907,36.6195649414,113.713210496,0.0,102.000620287,77.6748002752,363.561850856,61.7392990899,33.3212,268.501351766
 11/05  20:00:00,428.287343981,36.6195649414,121.979374328,0.0,108.704857014,91.4735406516,381.486115054,80.5642534848,33.3212,267.600661569
 11/05  21:00:00,399.221984574,36.6195649414,121.027514797,0.0,95.2963835608,89.1510273009,400.517394655,107.027043487,24.9909,268.499451168
 11/05  22:00:00,338.200227001,36.6195649414,113.139358313,0.0,80.3315023541,63.3799339444,547.717913324,138.496200219,16.6606,392.561113104
 11/05  23:00:00,243.798928142,36.6195649414,83.1363634944,0.0,42.6918050922,48.4199368926,413.697640066,172.07945668,8.3303,233.287883386
 11/05  24:00:00,190.312394991,31.3070876974,65.7642711409,0.0,34.4311606118,33.1021868926,210.687942538,76.2678031281,3.33212,131.08801941
 11/06  01:00:00,172.225261406,31.3070876974,59.0917394386,0.0,25.5240853573,30.610668775,202.715581157,61.9108576509,3.33212,137.472603506
 11/06  02:00:00,158.238575986,31.3070876974,52.5485773528,0.0,19.418418834,29.3649097162,155.391397028,50.9589485582,3.33212,101.100328469
 11/06  03:00:00,146.644041932,31.3070876974,48.8945529151,0.0,12.7620426787,28.1191506574,141.43687649,43.0852538129,3.33212,95.0195026773
 11/06  04:00:00,144.434891056,31.3070876974,46.6973803665,0.0,12.7620426787,28.1191506574,141.471049471,37.2637892068,3.33212,100.875140264
 11/06  05:00:00,151.86681245,31.3070876974,47.5471683197,0.0,12.7620426787,28.1191506574,173.540254612,32.7051857993,3.33212,137.502948813
 11/06  06:00:00,187.993262792,31.3070876974,56.0494535918,0.0,25.5240853573,30.610668775,263.134092153,27.8669148513,8.3303,226.936877302
 11/06  07:00:00,312.306810024,35.7341520674,86.5010657646,0.0,51.0481707146,78.1489452969,444.030666111,23.7248352813,16.6606,403.645230829
 11/06  08:00:00,391.445742062,36.624540408,115.72594639,0.0,64.3609230253,109.708623606,608.97376688,56.8700534303,24.9909,527.11281345
 11/06  09:00:00,326.075207117,36.6195649414,93.0610941588,0.0,51.0481707146,80.7689615957,498.28463131,56.1433696617,33.3212,408.820061648
 11/06  10:00:00,292.736537562,37.2725876714,87.4166953699,0.0,51.0481707146,71.0224615957,413.905024202,39.5725974296,66.8089,307.523526772
 11/06  11:00:00,238.733870176,37.3627171366,82.2209801479,0.0,32.1804615127,65.7244621605,352.871957817,27.1925520004,83.4695,242.209905816
 11/06  12:00:00,239.426882481,37.4219915489,82.2175492219,0.0,32.1804615127,65.7244621605,288.783790676,23.3772207975,83.4695,181.937069879
