Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 10/22  17:00:00,465.441574274,4.46248819605,356.587993183,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/22  18:00:00,302.544124044,2.48633926412,185.535161628,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/22  19:00:00,118.772028701,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/22  20:00:00,118.609908715,0.0,0.0,0.0,43.513341876,52.539744,13.4447576572,0.0,4.83426,8.61049765719
 10/22  21:00:00,118.308781835,0.0,0.0,0.0,43.513341876,52.539744,22.384798399,0.0,4.83426,17.550538399
 10/22  22:00:00,117.900369831,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/22  23:00:00,118.726714463,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/22  24:00:00,117.818962049,0.0,0.0,0.0,43.513341876,52.539744,13.4434275414,0.0,4.83426,8.60916754143
 10/23  01:00:00,117.802828505,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/23  02:00:00,117.784299752,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/23  03:00:00,117.762483578,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/23  04:00:00,118.174234661,0.0,0.0,0.0,43.513341876,52.539744,13.4509025498,0.0,4.83426,8.61664254976
 10/23  05:00:00,118.130240896,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/23  06:00:00,193.003921211,73.8897113849,0.00276369612349,0.0,43.513341876,53.238744,900.759564902,895.905304902,4.83426,0.02
 10/23  07:00:00,361.756357816,73.8897113849,0.0,0.0,220.879908,53.238744,879.824311736,857.483216216,4.83426,17.5068355194
 10/23  08:00:00,445.358602228,74.1529877516,0.00242259991488,0.0,220.879908,145.652643033,646.038425946,583.368390088,36.25695,26.4130858577
 10/23  09:00:00,526.679332679,75.1437999,78.5088857888,0.0,220.879908,145.652643033,321.062042534,249.259169186,36.25695,35.5459233475
 10/23  10:00:00,669.926684838,77.4560159891,209.908624075,0.0,220.879908,151.653867033,113.27746737,20.4580206209,48.3426,44.4768467488
 10/23  11:00:00,828.028850567,80.609201703,363.986909957,0.0,220.879908,151.653867033,84.0393872652,0.0,48.3426,35.6967872652
 10/23  12:00:00,971.486877196,84.0376514602,506.062524352,0.0,220.879908,151.653867033,93.0762825585,0.0,48.3426,44.7336825585
 10/23  13:00:00,1048.70990578,86.5474260129,586.413758251,0.0,220.879908,145.652643033,68.9809840486,0.0108820027212,24.1713,44.7988020459
 10/23  14:00:00,1057.20203437,88.5347217436,592.760641234,0.0,220.879908,145.652643033,59.7233287798,0.0,24.1713,35.5520287798
 10/23  15:00:00,1066.7254157,91.4902418256,607.011771242,0.0,220.879908,137.835547516,40.4395836191,0.0,4.83426,35.6053236191
 10/23  16:00:00,1083.44134696,87.6743674642,632.695338143,0.0,220.879908,133.019064,40.201184537,0.0120979297107,4.83426,35.3548266073
 10/23  17:00:00,996.557675226,82.1041395573,631.283901622,0.0,220.879908,53.238744,31.3555620049,0.0,4.83426,26.5213020049
 10/23  18:00:00,917.46299206,78.5746915695,542.205802103,0.0,220.879908,53.238744,40.3388465107,0.031931385376,4.83426,35.4726551253
 10/23  19:00:00,593.318708405,76.378462104,214.939166312,0.0,220.879908,53.238744,25.064554865,11.5523936548,4.83426,8.67790121021
 10/23  20:00:00,451.506340493,75.3213676881,75.3436733228,0.0,220.879908,53.238744,79.6436551481,66.140372947,4.83426,8.66902220109
 10/23  21:00:00,118.125046721,0.0,0.0,0.0,43.513341876,52.539744,13.5031673024,0.0,4.83426,8.66890730244
 10/23  22:00:00,117.849536737,0.0,0.0,0.0,43.513341876,52.539744,13.4724597973,0.0,4.83426,8.6381997973
 10/23  23:00:00,118.77694803,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/23  24:00:00,117.830896225,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/24  01:00:00,117.844062665,0.0,0.0,0.0,43.513341876,52.539744,13.450822853,0.0,4.83426,8.61656285295
 10/24  02:00:00,117.887157934,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/24  03:00:00,117.918534189,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/24  04:00:00,120.159779283,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 10/24  05:00:00,119.838299501,0.0,0.0,0.0,43.513341876,52.539744,13.4507985824,0.0,4.83426,8.61653858238
 10/24  06:00:00,241.316843418,73.8897113849,44.2909194008,0.0,43.513341876,53.238744,317.402432643,312.548172643,4.83426,0.02
 10/24  07:00:00,422.913147228,73.8897113849,57.8051172774,0.0,220.879908,53.238744,258.712443163,236.370463466,4.83426,17.507719697
 10/24  08:00:00,537.662931144,74.6633235772,88.0073372644,0.0,220.879908,145.652643033,148.193228113,85.5235967794,36.25695,26.4126813334
 10/24  09:00:00,560.210056558,75.3144159917,110.147090388,0.0,220.879908,145.652643033,145.182902604,73.3830119787,36.25695,35.5429406251
 10/24  10:00:00,557.527464499,75.9407590775,101.065400717,0.0,220.879908,151.653867033,178.617025662,94.692581528,48.3426,35.581844134
 10/24  11:00:00,586.969296534,77.3664374423,127.421492512,0.0,220.879908,151.653867033,174.066030511,81.0979937473,48.3426,44.6254367636
 10/24  12:00:00,801.429216174,78.783957021,339.978635901,0.0,220.879908,151.653867033,105.56600279,12.4778374909,48.3426,44.7455652989
 10/24  13:00:00,994.552709891,80.0440801087,537.250069006,0.0,220.879908,145.652643033,68.9867762714,0.00584181338616,24.1713,44.8096344581
 10/24  14:00:00,921.78467641,79.6753007195,465.404934412,0.0,220.879908,145.652643033,59.7273971893,0.0,24.1713,35.5560971893
 10/24  15:00:00,950.029457038,79.9146025579,501.566406128,0.0,220.879908,137.835547516,40.4542613114,0.00512060620106,4.83426,35.6148807052
 10/24  16:00:00,954.394906686,76.7049037671,514.21922663,0.0,220.879908,133.019064,40.2015006679,0.0105234218837,4.83426,35.356717246
