Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 07/21  15:00:00,278.238352843,37.4474803682,125.370904,0.0,32.1804615127,55.9779621605,198.437581914,0.0,75.1392,123.298381914
 07/21  16:00:00,308.529153268,38.4780546248,125.370904,0.0,32.1804615127,60.9114621605,185.937950673,0.0,91.7998,94.1381506726
 07/21  17:00:00,341.728814241,37.7117852842,124.310423079,0.0,32.1804615127,77.5397301883,191.337805063,2.9661229682,49.9818,138.389882095
 07/21  18:00:00,394.202492312,38.0764959098,122.490042347,0.0,77.122965704,86.2600435998,311.225424043,5.75167178399,49.9818,255.491952259
 07/21  19:00:00,399.758049754,38.268818227,120.67165512,0.0,102.647051061,80.1663183927,227.713673816,6.62576071187,33.3212,187.766713104
 07/21  20:00:00,429.836597652,37.8128526955,114.740171133,0.0,115.40909374,92.7192997104,228.97433238,8.33293319519,33.3212,187.320199185
 07/21  21:00:00,406.729823903,37.3136740456,110.17442945,0.0,102.647051061,94.1340635361,305.972954042,10.594162003,24.9909,270.387892039
 07/21  22:00:00,339.5695366,37.0586347288,109.49115245,0.0,77.122965704,65.871452062,232.851041095,10.0458346138,16.6606,206.144606481
 07/21  23:00:00,274.115488559,36.71749133,113.340323598,0.0,38.286128036,48.4199368926,133.025177988,9.17618438513,8.3303,115.518693603
 07/21  24:00:00,271.145539884,35.3154230007,148.318775634,0.0,25.5240853573,30.610668775,97.325346401,0.0181600635653,3.33212,93.9750663375
 07/22  01:00:00,276.963932222,34.4565000751,152.746932504,0.0,27.7269238854,30.610668775,70.6947826529,0.0429239879106,3.33212,67.3197386649
 07/22  02:00:00,258.71279989,35.3154230007,151.130461696,0.0,12.7620426787,28.1191506574,70.8229930223,0.171698666488,3.33212,67.3191743558
 07/22  03:00:00,256.558798333,34.4565000751,149.871956613,0.0,12.7620426787,28.1191506574,76.9043301533,0.133729759559,3.33212,73.4384803937
