Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 11/27  16:00:00,228.437399085,29.9503761406,40.6999257993,3.4352718672,37.1018798503,116.476155989,103.811074901,93.8853068416,9.90576805939,0.02
 11/27  17:00:00,226.982507217,29.774366918,32.7716719807,3.03769192162,37.1018798503,116.476155989,105.856269771,95.9305017117,9.90576805939,0.02
 11/27  18:00:00,225.950008204,29.6552393138,24.7392033558,3.11048599437,37.1018798503,116.476155989,116.155957121,97.6311282098,9.90576805939,8.61906085225
 11/27  19:00:00,134.136396746,27.251071437,19.6844047918,0.0,24.7345865669,47.5788473902,80.4939127825,75.5210287528,4.9528840297,0.02
 11/27  20:00:00,134.105435397,28.0111267313,18.9150863045,0.0,24.7345865669,47.5788473902,86.0708141603,81.0979301306,4.9528840297,0.02
 11/27  21:00:00,111.079806054,26.5995954704,18.327050698,0.0,12.3672932834,38.6892022431,100.219328218,97.2275978007,2.97173041782,0.02
 11/27  22:00:00,86.3523695841,17.7150450867,12.725545754,0.00465283331233,12.3672932834,27.0668015668,72.635333895,69.6436034772,2.97173041782,0.02
 11/27  23:00:00,74.5464322445,22.6006468697,15.6384136783,0.0,4.12243109448,15.9888894789,95.2988328142,92.3071023964,2.97173041782,0.02
 11/27  24:00:00,67.1761279965,17.733063647,12.4996703558,0.0,4.12243109448,15.9888894789,79.0085599148,76.016829497,2.97173041782,0.02
 11/28  01:00:00,75.4671541857,23.4692814918,15.8358271927,0.297461720045,4.12243109448,15.9888894789,99.6342956076,96.6425651898,2.97173041782,0.02
 11/28  02:00:00,66.5490969245,17.733063647,13.3437171818,0.0,4.12243109448,15.9888894789,80.8230980026,77.8313675847,2.97173041782,0.02
 11/28  03:00:00,75.2714991749,23.4692814918,16.0532014315,0.609586999945,4.12243109448,15.9888894789,100.551977022,97.5602466044,2.97173041782,0.02
 11/28  04:00:00,65.7801597522,17.8416429747,12.5646827948,0.0154381886959,4.12243109448,15.9888894789,82.0868957002,79.0951652824,2.97173041782,0.02
 11/28  05:00:00,99.5201595586,28.6264095886,17.5935415301,1.12666148524,12.3672932834,24.9413748627,116.159620636,111.186736606,4.9528840297,0.02
 11/28  06:00:00,120.966562492,28.3843494464,19.690334035,20.6762589149,12.3672932834,24.9413748627,183.890313432,178.917429402,4.9528840297,0.02
 11/28  07:00:00,176.871269912,29.3059222272,18.4662533513,18.7800663296,24.7345865669,70.7195625826,158.574270375,140.066635674,9.90576805939,8.60186664221
 11/28  08:00:00,193.072919276,29.4041397293,18.2612838281,12.7919704494,37.1018798503,92.3937384068,130.802632821,120.876864761,9.90576805939,0.02
 11/28  09:00:00,202.59491212,29.4989047358,21.7683354302,9.01791142466,37.1018798503,104.434947198,122.608697952,112.682929893,9.90576805939,0.02
