Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 06/19  18:00:00,30.5262243941,2.19660569965,4.47086562764,0.0,3.71167865564,18.077,29.5482974675,0.0,25.50935,4.0389474675
 06/19  19:00:00,30.1267885893,2.19660569965,3.89649206307,0.0,3.71167865564,18.077,30.1238766299,0.0,25.50935,4.61452662992
 06/19  20:00:00,24.5245718728,2.19660569965,2.07857507332,0.0,3.71167865564,13.077,25.9721707312,0.0,22.50825,3.46392073121
 06/19  21:00:00,24.8891066275,2.19660569965,1.3045098668,0.0,3.71167865564,13.077,25.6209830085,0.0,21.0077,4.61328300854
 06/19  22:00:00,23.9323767867,2.19660569965,0.513758166133,0.0,3.71167865564,13.077,21.4690424484,0.0,18.0066,3.46244244838
 06/19  23:00:00,24.5193954592,2.19660569965,0.0,0.0,3.71167865564,13.077,4.74008749912,0.0,3.0011,1.73898749912
 06/19  24:00:00,14.0921134489,2.19660569965,0.0,0.0,1.85583932782,5.577,4.77510459372,0.0355659260166,3.0011,1.7384386677
 06/20  01:00:00,9.79952222246,0.0,0.0,0.0,0.618613109274,5.0,3.59317258442,0.0,3.0011,0.592072584423
 06/20  02:00:00,9.81408333604,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 06/20  03:00:00,9.82041721223,0.0,0.0,0.0,0.618613109274,5.0,3.59317849871,0.0,3.0011,0.592078498714
 06/20  04:00:00,10.5395359362,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 06/20  05:00:00,13.2567778518,2.19660569965,0.0,0.0,1.85583932782,5.577,8.25463179599,3.16089740705,4.50165,0.592084388935
 06/20  06:00:00,26.1855783294,2.19660569965,0.0,0.0,3.71167865564,18.077,14.6702037498,0.0,13.50495,1.16525374983
 06/20  07:00:00,26.2092677871,2.19660569965,0.245116277924,0.0,3.71167865564,18.077,25.6225440486,0.0,21.0077,4.61484404865
 06/20  08:00:00,22.1422163376,2.19660569965,1.10551284422,0.0,3.71167865564,13.077,19.0446523151,0.0,15.0055,4.03915231508
 06/20  09:00:00,22.8249287615,2.19660569965,1.73699759356,0.0,3.71167865564,13.077,18.4681949869,0.0,15.0055,3.4626949869
 06/20  10:00:00,28.5526820248,2.19660569965,2.44764677278,0.0,3.71167865564,18.077,36.4736793889,0.0,33.0121,3.46157938893
 06/20  11:00:00,31.0974247721,2.19660569965,3.87582371088,0.0,3.71167865564,18.077,43.9773945863,0.0,40.51485,3.46254458632
 06/20  12:00:00,31.6836524669,2.19660569965,5.24196163885,0.0,3.71167865564,18.077,38.9004679719,0.0,36.0132,2.88726797186
 06/20  13:00:00,32.0090669256,2.19660569965,5.861958612,0.0,3.71167865564,18.077,34.3981565778,0.0,31.51155,2.88660657784
 06/20  14:00:00,26.0851903838,2.19660569965,4.93264646402,0.0,3.71167865564,13.077,23.319747446,0.0,21.0077,2.31204744604
 06/20  15:00:00,25.8876109047,2.19660569965,4.73035522608,0.0,3.71167865564,13.077,21.8198636424,0.0,19.50715,2.31271364237
 06/20  16:00:00,26.1759618576,2.19660569965,5.0270739517,0.0,3.71167865564,13.077,24.8208914578,0.0,22.50825,2.31264145779
 06/20  17:00:00,31.9534152006,2.19660569965,5.86408356878,0.0,3.71167865564,18.077,28.9707116558,0.0,25.50935,3.46136165584
